product_id,product_name,category,sub_category,brand,description,price,cost,stock_quantity,reorder_level,supplier_id,is_discontinued,created_date,last_updated
175,Small Women,Clothing,Women,Rose-Williams,Hospital name manager Mr artist number.,578.92,349.4,113,30,10,0,2024-02-02,2026-01-01 21:56:08.097586
176,Around Furniture,Home,Furniture,"Mcdonald, Hayden and Miles",Force exist indeed current baby.,694.29,443.08,93,44,53,0,2024-07-05,2026-01-14 18:10:27.423937
177,Eye Men,Clothing,Men,"Cooley, Freeman and Lozano",Election medical thank war every.,633.98,429.7,234,57,24,0,2022-05-10,2026-01-11 22:32:09.133770
178,Admit Outdoor,Sports,Outdoor,Reed PLC,Likely discuss lead.,434.2,329.73,118,77,92,1,2023-06-09,2026-01-01 06:11:36.477032
179,Partner Fitness,Sports,Fitness,Lambert-Villarreal,And get billion after strong attorney.,553.62,416.44,405,60,91,0,2024-03-12,2026-01-19 15:30:58.780291
180,Law Kitchen,Home,Kitchen,Stewart-Hall,Himself stock government fact citizen impact.,817.46,377.87,78,31,83,1,2023-02-21,2026-01-04 08:56:54.192945
181,Two Indoor,Sports,Indoor,Thompson Group,Thought call sell each hour rock wife.,56.69,36.88,19,58,27,0,2024-03-03,2026-01-17 15:39:33.276004
182,Scene Phones,Electronics,Phones,Howard-Thomas,Four chair certainly each.,237.82,118.05,427,66,7,0,2024-02-13,2026-01-16 16:19:41.677422
183,Same Kids,Clothing,Kids,Mcdaniel-Wheeler,Strong public stage.,476.09,306.7,200,63,24,1,2023-07-10,2026-01-20 21:22:29.068676
184,Treat Decor,Home,Decor,Phillips-Morris,Develop green including growth television.,930.22,436.71,81,45,26,0,2022-08-16,2026-01-17 02:27:20.804345
185,Try Kids,Clothing,Kids,Schmidt and Sons,Former system future sure.,520.27,397.64,8,37,43,1,2022-07-21,2026-01-06 18:44:13.790247
186,Instead Phones,Electronics,Phones,Smith-Bolton,Tough medical structure similar number foot.,138.99,106.18,11,48,26,0,2023-08-07,2026-01-06 05:00:58.196468
187,Friend Indoor,Sports,Indoor,Jones-Cook,Fall truth while call.,437.78,223.28,62,74,59,0,2024-12-17,2026-01-07 19:58:12.627184
188,Hope Laptops,Electronics,Laptops,"Browning, Green and Estrada",Live poor worker purpose them much.,612.05,428.67,244,98,79,0,2023-07-13,2026-01-10 16:23:31.105230
189,Activity Furniture,Home,Furniture,"Blankenship, Diaz and Jackson",Woman issue technology all child compare.,607.72,449.83,142,67,27,0,2024-10-22,2026-01-06 16:24:19.829162
190,Dinner Phones,Electronics,Phones,"Peters, Walker and Jackson",Lot check service reflect.,893.48,455.57,284,53,63,0,2022-11-09,2026-01-13 22:53:13.680988
191,Sometimes Men,Clothing,Men,Hernandez LLC,Machine whom cover interview join seek third.,218.45,112.31,486,36,6,0,2023-02-02,2026-01-12 10:09:07.472906
192,Society Kitchen,Home,Kitchen,"Rivera, Morgan and Krause",Item item film when wide.,84.19,38.71,297,22,12,1,2023-03-28,2026-01-10 10:13:36.849571
193,Ahead Men,Clothing,Men,Hall-Simpson,Within her instead system him benefit.,472.08,332.65,26,67,8,1,2022-09-07,2026-01-21 10:49:00.560825
194,Big Indoor,Sports,Indoor,Serrano-Short,Former early like light organization.,594.83,331.97,373,33,61,1,2023-10-13,2026-01-07 23:04:51.407082
195,Situation Kitchen,Home,Kitchen,Cervantes PLC,Dark statement tonight. Me teacher bag need.,390.41,209.89,426,96,24,0,2023-11-10,2026-01-20 14:30:01.597081
196,Organization Laptops,Electronics,Laptops,Atkinson-Ingram,Education house language film society.,327.25,183.08,274,76,20,1,2023-08-23,2026-01-04 08:26:26.412966
197,Home Women,Clothing,Women,"Maynard, Knight and Booker",Ask member still power sit learn teach.,545.99,255.37,92,39,41,0,2023-10-31,2026-01-12 08:36:48.895839
198,Detail Kitchen,Home,Kitchen,"Mullins, Nguyen and Levy",Group glass argue produce court address turn.,356.31,200.13,364,52,65,0,2024-06-14,2026-01-15 10:07:51.400124
199,Sense Women,Clothing,Women,Austin Group,Spring by enough dinner draw result create.,188.47,128.31,293,29,24,0,2024-08-25,2026-01-02 01:44:11.655648
200,Participant Men,Clothing,Men,"Smith, Hernandez and Campbell",Anything point bit security growth.,63.83,47.55,271,78,66,0,2022-07-19,2026-01-14 02:36:10.696302
201,Rich Kids,Clothing,Kids,Shaw Inc,Reason watch compare election office product.,338.97,176.59,212,98,7,0,2024-02-16,2026-01-16 09:12:25.016801
202,Foreign Outdoor,Sports,Outdoor,Woodard Group,Certainly protect six early particularly admit.,750.34,432.16,355,24,81,0,2023-12-28,2026-01-09 23:56:12.725413
203,Media Women,Clothing,Women,Garcia Inc,Who member degree camera two.,122.36,56.27,316,52,89,0,2022-05-15,2026-01-13 04:54:55.192362
204,Difficult Kids,Clothing,Kids,Joyce PLC,Person campaign since too him half exist.,340.96,162.58,391,34,64,0,2022-09-12,2026-01-14 16:50:12.332690
205,Painting Men,Clothing,Men,Richardson-Barron,Guy recent police rich later.,131.32,75.34,198,52,32,0,2022-10-07,2026-01-07 19:21:02.053196
206,Seven Outdoor,Sports,Outdoor,"Goodman, Ashley and Harris",Reach measure war necessary effort participant.,139.65,85.96,148,39,19,0,2022-04-30,2026-01-08 09:04:57.147079
207,Who Outdoor,Sports,Outdoor,"Miller, Allen and Shepherd",Pressure buy hand. Bar hundred medical than vote.,304.28,191.56,415,53,76,1,2023-10-02,2026-01-01 00:52:54.800660
208,Serve Men,Clothing,Men,Young Ltd,Tree federal within letter we sport.,483.22,371.32,276,45,26,0,2023-03-23,2026-01-02 05:05:06.679319
209,Four Kitchen,Home,Kitchen,Meyer and Sons,Attorney send fall environment.,474.04,224.2,9,59,65,1,2022-05-07,2026-01-18 03:14:06.768928
210,Country Furniture,Home,Furniture,Arellano Group,Play many eat.,183.47,139.13,85,21,48,1,2022-10-11,2026-01-08 22:05:02.705760
211,Usually Furniture,Home,Furniture,Holland and Sons,Without organization somebody black mind.,642.9,307.98,97,77,64,0,2023-10-23,2026-01-11 18:00:48.493686
212,Part Women,Clothing,Women,"Jones, Johnson and Brewer",Air change image level door loss.,409.52,216.43,81,96,95,0,2024-08-02,2026-01-16 21:30:13.053557
213,Deep Outdoor,Sports,Outdoor,"Rhodes, Allen and Silva",Coach manager woman down note five Mr.,235.0,137.66,254,80,41,0,2022-11-06,2026-01-18 10:15:00.990142
214,Degree Women,Clothing,Women,Wu and Sons,Trial without else between coach agency with.,376.02,285.78,41,71,45,0,2022-06-17,2026-01-09 18:22:26.884500
215,Day Kids,Clothing,Kids,Diaz-Pena,Special remain account fall.,134.55,71.24,293,40,20,0,2024-07-07,2026-01-15 10:55:54.756491
216,Market Phones,Electronics,Phones,Madden-Brown,Weight area outside under prevent few.,342.24,164.68,475,72,28,0,2022-02-12,2026-01-20 12:51:29.335638
217,Bit Kids,Clothing,Kids,Mcconnell Inc,Bill computer water meet.,321.59,162.28,358,94,52,0,2024-07-20,2026-01-07 00:11:39.144491
218,Fly Outdoor,Sports,Outdoor,Howard Ltd,Information she act ground in man conference.,456.5,234.32,78,72,23,0,2022-11-01,2026-01-11 03:28:18.952481
219,Choice Men,Clothing,Men,Hall-Hampton,Then enough recent focus toward believe.,299.09,218.57,339,53,80,0,2023-02-19,2026-01-11 18:05:59.261014
220,Statement Furniture,Home,Furniture,Keller-Daniel,Blue ask catch standard.,197.66,101.29,114,88,98,0,2024-11-03,2026-01-11 19:55:57.675535
221,Push Laptops,Electronics,Laptops,Price-Lopez,Camera need seat name rock.,597.38,289.08,114,40,9,0,2024-05-23,2026-01-09 15:08:25.805087
222,Heavy Men,Clothing,Men,Nguyen Group,Reach seat eye she before house.,105.8,51.71,400,29,48,0,2024-12-25,2026-01-13 18:08:28.482433
223,Term Accessories,Electronics,Accessories,"Moreno, Caldwell and Espinoza",May value need purpose those somebody heart.,272.38,189.38,222,89,54,1,2022-04-23,2026-01-17 12:32:21.029777
224,Practice Indoor,Sports,Indoor,Barrett-Montoya,Care next teach.,623.42,447.35,298,34,68,0,2023-01-05,2026-01-06 19:37:53.349353
225,Success Decor,Home,Decor,Adams PLC,Five structure only ground hard where have only.,447.17,270.93,156,37,87,0,2024-07-25,2026-01-09 03:41:36.912813
226,Determine Laptops,Electronics,Laptops,Escobar and Sons,Adult edge design lawyer against suggest.,198.45,92.94,468,83,57,1,2022-12-07,2026-01-13 00:54:16.733218
227,Whole Women,Clothing,Women,Lloyd Ltd,Here control arm law front actually.,525.14,262.79,491,69,82,1,2022-10-30,2026-01-21 16:08:27.121514
228,Practice Kitchen,Home,Kitchen,Andrews Ltd,Amount box about important PM what.,750.52,375.72,60,96,56,0,2022-01-30,2026-01-06 23:33:12.944000
229,Thus Women,Clothing,Women,"Fernandez, Walker and Tanner",Speak office lose ball feeling.,463.55,330.96,72,75,19,0,2024-12-19,2026-01-18 16:33:41.659301
230,East Phones,Electronics,Phones,"Perry, Rogers and Boyle",Edge actually another painting operation also.,150.58,95.6,32,25,37,0,2024-02-12,2026-01-20 11:09:16.831716
231,General Decor,Home,Decor,Tran-Adams,Save theory once majority former Mrs.,244.48,112.39,144,82,66,0,2024-06-28,2026-01-07 01:30:43.072143
232,Agent Laptops,Electronics,Laptops,Thomas Ltd,Clear decade know form major.,735.27,432.04,422,72,76,0,2024-04-14,2026-01-09 03:16:17.762790
233,When Accessories,Electronics,Accessories,Bryant-Garcia,Prevent bill we age less much.,163.23,84.64,56,90,3,0,2024-02-10,2026-01-03 12:09:46.838698
234,Employee Women,Clothing,Women,"Bentley, Estrada and Adams",Concern laugh oil either his range model.,282.25,214.01,352,41,91,0,2023-04-22,2026-01-10 18:08:00.619165
235,Any Phones,Electronics,Phones,Summers PLC,Anything these big sound.,261.7,177.18,82,89,44,0,2024-12-19,2026-01-04 11:35:15.752419
236,Bring Outdoor,Sports,Outdoor,Jackson-Turner,Feeling adult level country size represent.,569.77,437.12,323,25,42,0,2023-04-22,2026-01-18 09:11:49.612062
237,Record Furniture,Home,Furniture,Williams-Fields,Training improve arm.,935.91,443.72,281,20,46,0,2022-05-11,2026-01-14 09:09:29.715985
238,Appear Fitness,Sports,Fitness,"Santana, Swanson and Lee",Base main different owner stop choose research.,179.25,89.6,392,98,8,0,2022-01-23,2026-01-10 23:47:01.770422
239,Attorney Indoor,Sports,Indoor,Moore Ltd,Type father let stock candidate.,454.88,269.32,421,78,97,1,2024-02-23,2026-01-19 13:15:55.287130
240,Upon Men,Clothing,Men,Hernandez-Simmons,Magazine yourself front challenge.,167.01,92.77,455,46,65,1,2022-12-16,2026-01-07 05:45:59.707605
241,Field Men,Clothing,Men,Young Ltd,Suffer then include memory.,680.39,408.21,382,30,65,0,2024-03-15,2026-01-04 12:05:29.322101
242,Because Accessories,Electronics,Accessories,"Reid, Gilmore and Williams",Near do main consider skin arm ready.,1022.51,481.92,384,71,23,1,2024-04-05,2026-01-15 15:50:15.924601
243,Also Outdoor,Sports,Outdoor,Price Group,Item article finally.,229.43,127.68,494,33,1,0,2022-09-28,2026-01-20 13:35:49.682501
244,Else Men,Clothing,Men,Kelley PLC,Material leg appear new generation fill consumer.,671.18,333.59,102,48,92,0,2022-07-21,2026-01-16 08:28:32.117267
245,Great Accessories,Electronics,Accessories,Suarez-Woods,Coach six sit difficult unit.,479.0,272.58,497,48,45,0,2022-09-15,2026-01-11 22:43:28.837568
246,Statement Fitness,Sports,Fitness,Fleming-English,The example expect tell.,625.38,302.04,270,81,42,0,2022-12-10,2026-01-20 19:05:56.447016
247,Involve Indoor,Sports,Indoor,Perez Inc,Central enough finally.,345.04,249.04,22,74,97,0,2025-01-18,2026-01-11 19:15:55.251371
248,Finally Men,Clothing,Men,"Jarvis, Soto and Marshall",Miss he share this fill spring between.,683.44,319.23,267,32,84,0,2024-06-12,2026-01-19 00:44:56.994960
249,Throw Men,Clothing,Men,"Flores, Sanchez and Madden",Support drive no rich quickly.,537.58,312.48,227,72,15,1,2024-07-05,2026-01-17 22:45:09.732210
250,Medical Laptops,Electronics,Laptops,Castaneda-Paul,Party word speech. Account here save however.,813.59,485.12,436,88,83,0,2022-11-27,2026-01-06 08:22:23.137908
251,Including Kitchen,Home,Kitchen,"Walton, White and Graham",Suddenly design wife.,484.95,332.07,345,22,92,0,2022-12-24,2026-01-07 18:00:49.215150
252,Should Indoor,Sports,Indoor,Smith-Cantrell,Watch theory help say compare.,404.58,187.48,204,88,50,0,2024-05-23,2026-01-15 07:42:53.955494
253,Third Decor,Home,Decor,"Walton, Washington and Williams",Board agent instead.,591.99,415.57,229,46,40,0,2024-01-23,2026-01-16 19:21:32.356864
254,Star Kitchen,Home,Kitchen,Johnson-Hall,Suddenly share perhaps weight likely.,178.73,115.64,222,100,82,0,2023-01-04,2026-01-04 13:45:28.200124
255,Phone Fitness,Sports,Fitness,"Hogan, Jordan and Sandoval",Bill beat poor state.,216.9,152.44,441,97,3,1,2023-05-13,2026-01-05 01:10:13.851463
256,Unit Decor,Home,Decor,"Miller, Simmons and Kidd",Gun tree blue water value.,477.62,240.21,210,74,76,0,2022-06-26,2026-01-09 04:27:22.563839
257,Wife Laptops,Electronics,Laptops,Thornton-Moreno,As decade garden beat sense teach catch.,479.09,289.18,11,91,1,1,2024-06-12,2026-01-13 07:49:01.027208
258,Other Decor,Home,Decor,Ramsey-Guzman,A coach main require first no these whether.,522.24,341.46,180,99,74,0,2022-05-31,2026-01-04 17:31:57.805620
259,Hospital Indoor,Sports,Indoor,Rose-Grant,Along tell we stage teach drive road data.,74.3,42.26,410,97,65,0,2022-10-08,2026-01-08 01:06:28.722975
260,Avoid Laptops,Electronics,Laptops,"Petersen, Clarke and Phillips",Anyone every baby born represent.,364.61,233.71,234,86,81,0,2022-04-22,2026-01-06 17:26:24.189095
261,However Women,Clothing,Women,"Myers, Stewart and Martin",Stay paper church spend mean media level.,655.84,367.87,273,33,49,0,2022-02-21,2026-01-06 03:29:39.641434
262,Cost Laptops,Electronics,Laptops,"Johnson, Matthews and Hampton",Hard common south effort measure concern threat.,194.45,148.56,309,41,85,1,2022-08-17,2026-01-02 10:33:13.215918
263,Wait Laptops,Electronics,Laptops,Wright-Hickman,Suddenly adult public model.,678.75,482.6,454,24,21,1,2022-09-09,2026-01-06 20:45:31.085748
264,Spring Women,Clothing,Women,"Graham, Hayden and Robbins",Economic establish day top beyond nearly.,40.43,24.35,283,97,8,0,2024-03-22,2026-01-16 00:36:59.548661
265,Research Women,Clothing,Women,Mendoza PLC,Today citizen receive board threat.,411.86,269.65,266,33,99,0,2023-02-10,2026-01-20 22:26:04.820158
266,Fall Accessories,Electronics,Accessories,Gomez-Howe,Specific anyone civil may time daughter war.,797.58,439.24,97,25,43,1,2023-09-18,2026-01-17 12:48:52.659939
267,Talk Decor,Home,Decor,Smith Inc,Window arrive bring ball memory ok.,733.34,408.33,316,96,95,1,2024-01-18,2026-01-16 13:41:21.166958
268,Budget Decor,Home,Decor,Mendoza Group,Hair away suffer hair four together.,894.41,497.45,212,50,2,0,2024-08-20,2026-01-01 02:15:23.492176
269,Society Indoor,Sports,Indoor,Turner-Russell,One produce although all them.,614.9,458.02,108,25,87,0,2024-11-20,2026-01-01 14:55:26.949208
270,Along Fitness,Sports,Fitness,"Mckenzie, Jimenez and Glass",School fill heavy pick himself.,375.08,204.63,445,96,46,0,2024-01-13,2026-01-04 07:17:44.625741
271,Almost Laptops,Electronics,Laptops,"Simmons, Snyder and Sanders",May sense least sing author.,272.98,196.76,133,92,25,1,2023-01-15,2026-01-03 16:42:07.559053
272,Family Kitchen,Home,Kitchen,Lewis-Sanchez,Single possible each interesting director share.,305.91,227.17,389,81,93,0,2024-04-06,2026-01-03 22:16:35.696788
273,Whose Accessories,Electronics,Accessories,"Rivera, Lewis and Edwards",Rate may office such decide eye.,399.33,238.69,329,24,4,0,2024-12-23,2026-01-20 11:54:40.989693
274,Organization Women,Clothing,Women,Mayo-Clark,Science item himself sea bar fund.,363.33,189.32,24,49,35,0,2023-05-11,2026-01-13 12:55:08.456658
275,Build Kitchen,Home,Kitchen,"Jenkins, Rodriguez and Padilla",Admit production popular.,128.71,70.11,22,70,62,0,2022-09-27,2026-01-12 16:24:22.082011
276,Teacher Kitchen,Home,Kitchen,King-Rich,Court player center win in sort key free.,601.39,281.52,419,67,22,0,2024-09-14,2026-01-03 19:36:16.950992
277,Table Laptops,Electronics,Laptops,"Alexander, Hines and Fleming",Data stay religious through.,150.36,75.17,59,61,45,1,2024-11-01,2026-01-08 16:23:08.191361
278,Able Outdoor,Sports,Outdoor,Werner-Smith,Administration care majority this.,271.19,161.14,91,43,24,0,2023-12-31,2026-01-10 14:43:56.235835
279,Or Laptops,Electronics,Laptops,Harris-Fox,On join what save the.,260.45,121.78,331,57,57,0,2023-09-09,2026-01-01 23:06:52.464510
280,Why Kitchen,Home,Kitchen,King Group,Modern prove would bad something.,331.63,157.12,155,89,37,0,2024-09-05,2026-01-08 13:10:32.511081
281,Trip Decor,Home,Decor,"Wells, Griffin and Romero",Yard success international song soldier your.,195.25,115.3,87,32,30,0,2022-07-18,2026-01-06 16:47:13.661484
282,Respond Furniture,Home,Furniture,Cohen-Young,Something doctor sit focus gas.,339.43,247.1,70,56,43,0,2022-08-21,2026-01-20 21:52:41.349265
283,Building Men,Clothing,Men,Watkins-Miller,Scene six wait red father. Business leg rate.,178.58,87.28,460,96,8,0,2024-03-02,2026-01-01 07:01:48.249045
284,Somebody Women,Clothing,Women,"Walters, Saunders and Chaney",Remain resource where foot wonder court.,100.03,68.22,46,28,92,1,2022-08-29,2026-01-21 17:34:25.027957
285,Drop Kids,Clothing,Kids,"Shelton, Richard and Lane",Language agent only reduce.,164.88,75.88,253,40,55,0,2023-10-26,2026-01-18 06:53:43.366050
286,Billion Kids,Clothing,Kids,Hernandez-Delgado,Development commercial response then.,280.47,176.52,345,61,71,0,2025-01-04,2026-01-04 17:39:49.837646
287,Professor Men,Clothing,Men,"Hardy, Alexander and Hood",Clearly worry necessary wife place air economic.,463.46,294.31,348,64,18,0,2023-08-16,2026-01-18 01:52:52.952904
288,Agent Laptops,Electronics,Laptops,Brown and Sons,Other job structure challenge risk.,109.07,62.25,250,67,79,0,2022-04-04,2026-01-17 21:05:01.856341
289,Vote Outdoor,Sports,Outdoor,"Brown, Rivas and Silva",Ball reflect chair direction office spring.,68.2,32.1,270,26,47,0,2022-10-27,2026-01-06 16:18:34.609410
290,Success Laptops,Electronics,Laptops,Gillespie-Becker,Would quite election star turn open doctor.,357.68,226.88,241,49,98,0,2024-09-07,2026-01-17 14:27:39.822629
291,Staff Women,Clothing,Women,"Hicks, Parker and Burch",National food thank whom school sure.,607.26,387.33,447,87,94,0,2024-08-22,2026-01-14 19:37:53.173329
292,Risk Laptops,Electronics,Laptops,"Schmidt, Franklin and Lane",Measure maybe if task take could nearly cultural.,116.55,63.95,359,93,59,0,2024-02-17,2026-01-18 13:43:26.118414
293,Which Kitchen,Home,Kitchen,Mcmahon and Sons,Reason others continue serious.,782.18,424.47,18,62,30,1,2023-12-16,2026-01-14 18:19:10.657107
294,Relate Phones,Electronics,Phones,Young-Marquez,Fact risk growth. Meet various American gas fly.,180.6,101.64,215,30,9,0,2024-12-23,2026-01-08 22:25:51.292758
295,Ground Kids,Clothing,Kids,"Williams, Watkins and Brown",Although lead term garden employee.,484.09,262.98,93,74,5,1,2024-12-07,2026-01-04 15:42:27.077544
296,Real Kids,Clothing,Kids,"Wyatt, Williams and Nelson",Maybe experience part water.,78.22,38.82,245,89,61,0,2024-12-03,2026-01-20 00:57:39.323671
297,Knowledge Laptops,Electronics,Laptops,"Gordon, Salazar and Jennings",Clear mother pressure interview hotel seat.,701.0,414.47,161,28,41,0,2023-08-08,2026-01-07 10:58:06.411151
298,Audience Laptops,Electronics,Laptops,Phelps-Foster,Much let themselves thousand travel oil.,579.2,347.3,425,47,42,0,2022-04-11,2026-01-08 05:18:43.220541
